sndr_id,sndr_acct_type,sndr_acct_cre_dt,sndr_tof,actv_bank_accts_on_file_cnt,actv_conf_bank_accts_cnt,has_bc_y_n,actv_cc_on_file_cnt,actv_conf_cc_on_file_cnt,cust_age_grp_code,cust_occup_code,cust_house_owned_status_code,cust_marital_status_code,cust_gendr_code,cust_est_income_range_code,cust_est_income_range_desc,cust_marital_status_desc,cust_house_owned_status_desc,cust_engagmnt_seg_key,cust_engagmnt_sub_lvl_3,cust_txn_activity_sub_seg,starts,dones
2142397977069743466 ,Guest-Upgradeable,5/2/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1291155753764528531 ,Business,12/6/2009,3Y+,1,1,N,0,0,28,*,O,M,M,8,"$100,000 - $124,999",MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,1,0
1655889356446106256 ,Consumer,2/25/2013,1Y-3Y,0,0,N,1,0,24,*,R,B,U,1,"Less than $15,000",INFERRED SINGLE,RENTER,6,Casual,Casual,3,1
2239418602603291114 ,Guest-Upgradeable,12/24/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1600539033629921775 ,Guest-Upgradeable,2/4/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1690480946368084334 ,Guest-Upgradeable,1/28/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1294711165194510957 ,Guest-Upgradeable,12/27/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1698202212575229321 ,Consumer,12/14/2012,1Y-3Y,0,0,N,2,0,40,*,O,S,F,5,"$40,000 - $49,000",SINGLE,HOMEOWNER,3,Newly Churned,Newly Churned,1,1
2036104828424541410 ,Guest-Upgradeable,6/17/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1177280723213502566 ,Consumer,1/5/2011,3Y+,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,13,12
2064666165912982281 ,Consumer,1/17/2004,3Y+,1,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,67,66
1714728242841507140 ,Consumer,3/1/2010,3Y+,1,1,N,2,0,72,*,O,M,M,8,"$100,000 - $124,999",MARRIED,HOMEOWNER,7,Habituated,Habituated,6,6
2238442218669205898 ,Consumer,10/17/2012,1Y-3Y,1,1,N,1,0,-99,*,O,M,M,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,6,Casual,Casual,4,4
1186349537248820134 ,Consumer,3/7/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,2,2
2012956450509902344 ,Consumer,8/24/2007,3Y+,0,0,N,3,0,-99,*,O,M,M,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,42,38
1981240420817912372 ,Consumer,4/21/2011,3Y+,1,1,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,40,26
1759985012256716232 ,Guest-Upgradeable,9/29/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1547032274916978138 ,Consumer,3/1/2010,3Y+,0,0,N,2,0,92,*,R,B,M,8,"$100,000 - $124,999",INFERRED SINGLE,RENTER,5,Single Transactor,Single Transactor,1,1
1968996351064187925 ,Guest-Upgradeable,8/1/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1542028324039680389 ,Guest-Upgradeable,11/5/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1716229935241768407 ,Consumer,11/17/2003,3Y+,1,1,N,3,0,40,*,O,M,F,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,6,Casual,Casual,2,2
1152937739552198034 ,Guest-Upgradeable,7/29/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,3
1690629833190325685 ,Consumer,4/19/2011,3Y+,1,0,Y,2,0,48,*,O,S,M,6,"$50,000 - $74,999",SINGLE,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,2,2
1628070149960258294 ,Guest-Upgradeable,6/24/2015,0-3M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1663174832357340121 ,Consumer,12/5/2014,3-12M,0,0,N,1,0,20,*,R,M,F,1,"Less than $15,000",MARRIED,RENTER,6,Casual,Casual,1,1
2039601355652312917 ,Guest-Upgradeable,5/27/2010,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1764754011049142306 ,Consumer,10/26/2014,3-12M,1,1,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,6,5
2097485664089295131 ,Guest-Upgradeable,6/21/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,0
1993969991241175602 ,Consumer,6/24/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,12,Active-NEW,Active-NEW,1,1
2284947143961940895 ,Guest-Upgradeable,3/23/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1457827379577125621 ,Consumer,9/14/2005,3Y+,1,1,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,8,7
2122127097340330216 ,Guest-Upgradeable,3/26/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2102270771462086613 ,Consumer,5/22/2010,3Y+,1,1,N,4,0,26,*,R,M,F,6,"$50,000 - $74,999",MARRIED,RENTER,9,Lite Engaged 2,Lite Engaged 2,21,20
1430365298205766038 ,Consumer,8/27/2014,3-12M,0,0,N,1,0,-99,*,O,S,F,3,"$20,000 - $29,999",SINGLE,HOMEOWNER,5,Single Transactor,Single Transactor,1,0
1784257770816903393 ,Consumer,10/24/2006,3Y+,2,2,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,42,41
1564124977740465453 ,Consumer,10/22/2008,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,4,4
1836768936199568575 ,Guest-Upgradeable,1/7/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1717945678903871225 ,Consumer,10/23/2013,1Y-3Y,0,0,N,1,0,-99,*,O,S,F,7,"$75,000 - $99,999",SINGLE,HOMEOWNER,3,Newly Churned,Newly Churned,1,0
1264330746165680667 ,Consumer,7/13/2012,3Y+,1,1,N,5,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,8,7
1687236523895021566 ,Guest-Upgradeable,2/28/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1683314604083315418 ,Consumer,7/18/2011,3Y+,1,1,N,3,0,18,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,6,Casual,Casual,1,1
1556114487997468750 ,Consumer,5/1/2006,3Y+,0,0,N,2,0,46,*,R,B,M,4,"$30,000 - $39,000",INFERRED SINGLE,RENTER,7,Habituated,Habituated,6,6
1711581636869704241 ,Consumer,8/19/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,4,4
1655506100058837705 ,Consumer,4/25/2011,3Y+,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,11,Super Engaged 2,Super Engaged 2,2,2
1511868704100921475 ,Consumer,11/28/2014,3-12M,0,0,N,1,0,30,*,R,S,F,4,"$30,000 - $39,000",SINGLE,RENTER,1,Never Active-OLD,Never Active,1,0
2033491590762711152 ,Consumer,1/22/2012,3Y+,1,1,N,1,0,32,*,R,S,M,6,"$50,000 - $74,999",SINGLE,RENTER,9,Lite Engaged 2,Lite Engaged 2,23,20
1731413396374095464 ,Consumer,12/11/2012,1Y-3Y,1,1,N,3,0,40,*,R,B,M,2,"$15,000 - $19,999",INFERRED SINGLE,RENTER,9,Lite Engaged 2,Lite Engaged 2,29,29
1619067324214449877 ,Consumer,8/4/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,1
1256198302821247623 ,Guest-Upgradeable,8/18/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1688582092455871080 ,Consumer,10/24/2013,1Y-3Y,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,1,Never Active-OLD,Never Active,1,0
1691140323144196487 ,Guest-Upgradeable,3/10/2011,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2046905983706131393 ,Guest-Upgradeable,5/18/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2293309906283359623 ,Consumer,10/17/2010,3Y+,0,0,N,2,0,56,*,O,M,F,5,"$40,000 - $49,000",MARRIED,HOMEOWNER,6,Casual,Casual,1,1
1932763615597130317 ,Consumer,7/7/2005,3Y+,1,1,N,3,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,1,1
1259308673684128868 ,Guest-Upgradeable,5/7/2013,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1382540704999509314 ,Consumer,7/8/2004,3Y+,2,1,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,3,3
1443542805337637984 ,Guest-Upgradeable,4/28/2008,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1216218110722207410 ,Consumer,1/19/2010,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,1,1
1590299553019196852 ,Consumer,12/11/2010,3Y+,2,2,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,3,3
1706334230864838814 ,Consumer,4/30/2008,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,1,1
1413386572406124166 ,Consumer,12/3/2014,3-12M,0,0,N,1,0,70,*,O,M,F,7,"$75,000 - $99,999",MARRIED,HOMEOWNER,6,Casual,Casual,1,1
1336461327823273803 ,Guest-Upgradeable,11/27/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1733154060346021550 ,Consumer,4/16/2010,3Y+,1,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,1,1
1738434818873170860 ,Consumer,12/14/2005,3Y+,1,0,N,6,2,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,15,12
2056966693037425781 ,Business,1/2/2014,1Y-3Y,1,1,N,4,0,32,*,O,M,M,5,"$40,000 - $49,000",MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,9,9
1313096365348505905 ,Guest-Upgradeable,11/13/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2120488088672936236 ,Consumer,6/6/2009,3Y+,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,3,3
1743924242064889697 ,Consumer,7/16/2002,3Y+,1,1,N,1,0,34,*,R,B,M,1,"Less than $15,000",INFERRED SINGLE,RENTER,7,Habituated,Habituated,5,5
1502219213059136213 ,Consumer,3/21/2013,1Y-3Y,1,1,N,1,0,-99,*,O,S,F,1,"Less than $15,000",SINGLE,HOMEOWNER,10,Super Engaged 1,Super Engaged 1,22,20
2273036217507411368 ,Business,1/28/2015,3-12M,1,1,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,-98,NOT A CONSUMER,NOT A CONSUMER,3,3
1227150513544525012 ,Guest-Upgradeable,2/12/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2164903260291360043 ,Consumer,2/14/2009,3Y+,0,0,N,2,0,28,*,R,B,F,3,"$20,000 - $29,999",INFERRED SINGLE,RENTER,7,Habituated,Habituated,5,5
1864331964680797301 ,Guest-Upgradeable,6/27/2015,0-3M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1911387775337140441 ,Consumer,8/5/2007,3Y+,1,1,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,1,1
2135573289579577653 ,Guest-Upgradeable,10/9/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1164633380303965542 ,Consumer,12/10/2011,3Y+,0,0,N,3,0,58,*,O,M,F,9,"Greater than $124,999",MARRIED,HOMEOWNER,7,Habituated,Habituated,3,3
1309839601528522761 ,Business,9/25/2008,3Y+,1,1,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,-98,NOT A CONSUMER,NOT A CONSUMER,2,1
1839629754124926564 ,Guest-Upgradeable,7/18/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1472888863054132305 ,Consumer,8/26/2010,3Y+,1,1,N,1,0,28,*,O,S,M,6,"$50,000 - $74,999",SINGLE,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,16,15
1314082301595987141 ,Consumer,4/28/2013,1Y-3Y,1,1,N,2,0,26,*,R,B,M,5,"$40,000 - $49,000",INFERRED SINGLE,RENTER,7,Habituated,Habituated,2,2
1486550886150057597 ,Consumer,11/21/2014,3-12M,1,0,N,2,0,-99,*,O,S,U,7,"$75,000 - $99,999",SINGLE,HOMEOWNER,5,Single Transactor,Single Transactor,1,1
1883104601711254402 ,Business,8/30/2008,3Y+,1,1,N,3,0,42,*,O,M,F,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,32,20
1162932064274382550 ,Consumer,8/27/2009,3Y+,0,0,N,2,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,6,Casual,Casual,2,2
1953053759306932638 ,Guest-Upgradeable,1/8/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1292677984528945175 ,Consumer,10/1/2006,3Y+,1,1,N,1,0,34,*,O,S,M,7,"$75,000 - $99,999",SINGLE,HOMEOWNER,6,Casual,Casual,1,1
1372114093539539932 ,Guest-Upgradeable,11/21/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1474855220499228469 ,Guest-Upgradeable,4/21/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1891494768524231959 ,Guest-Upgradeable,12/6/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2292174725101561651 ,Guest-Upgradeable,7/7/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1297560385077036484 ,Guest-Upgradeable,9/16/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1232261313397472168 ,Consumer,11/26/2009,3Y+,1,1,N,1,0,42,*,O,M,F,9,"Greater than $124,999",MARRIED,HOMEOWNER,6,Casual,Casual,3,2
1327191846802666412 ,Consumer,8/9/2011,3Y+,0,0,N,4,0,68,*,O,S,M,7,"$75,000 - $99,999",SINGLE,HOMEOWNER,7,Habituated,Habituated,3,3
1558322330299482978 ,Consumer,7/16/2007,3Y+,1,1,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,1,1
2130743389893361008 ,Guest-Upgradeable,9/10/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1909641217630080964 ,Consumer,1/24/2013,1Y-3Y,1,1,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,9,9
1920601001853150490 ,Consumer,6/22/2010,3Y+,0,0,N,3,0,32,*,R,B,M,9,"Greater than $124,999",INFERRED SINGLE,RENTER,9,Lite Engaged 2,Lite Engaged 2,30,28
1579265193807974321 ,Consumer,6/13/2007,3Y+,0,0,N,3,0,32,*,R,S,F,4,"$30,000 - $39,000",SINGLE,RENTER,8,Lite Engaged 1,Lite Engaged 1,11,11
2175128378450351362 ,Guest-Upgradeable,11/19/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1671753408816092989 ,Guest-Upgradeable,1/30/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2151812551113137110 ,Guest-Upgradeable,6/21/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1435308575125026501 ,Guest-Upgradeable,6/3/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1408401005584470437 ,Guest-Upgradeable,9/15/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2206484078600340568 ,Consumer,12/12/2014,3-12M,0,0,N,1,0,50,*,O,M,M,6,"$50,000 - $74,999",MARRIED,HOMEOWNER,6,Casual,Casual,2,2
1743745556036958929 ,Consumer,1/12/2014,1Y-3Y,1,1,N,1,0,36,*,R,S,M,2,"$15,000 - $19,999",SINGLE,RENTER,8,Lite Engaged 1,Lite Engaged 1,3,3
1851745870315999805 ,Guest-Upgradeable,11/9/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2255426967082961790 ,Consumer,11/26/2012,1Y-3Y,0,0,N,2,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,11,Super Engaged 2,Super Engaged 2,90,84
1879189235356716863 ,Consumer,10/23/2011,3Y+,1,1,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,8,7
1277088344727374299 ,Consumer,7/16/2014,1Y-3Y,0,0,N,0,0,36,*,R,S,F,4,"$30,000 - $39,000",SINGLE,RENTER,3,Newly Churned,Newly Churned,2,2
1745799133999899558 ,Consumer,11/1/2008,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,1,1
1345603273354358820 ,Consumer,9/20/2014,3-12M,0,0,N,1,0,-99,*,R,M,U,1,"Less than $15,000",MARRIED,RENTER,6,Casual,Casual,3,3
2259738664615629245 ,Guest-Upgradeable,10/21/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1289700293198833175 ,Guest-Upgradeable,6/24/2015,0-3M,0,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1218593503276990530 ,Consumer,9/10/2014,3-12M,0,0,N,1,0,26,*,O,M,M,9,"Greater than $124,999",MARRIED,HOMEOWNER,8,Lite Engaged 1,Lite Engaged 1,5,3
1357134657911944391 ,Consumer,5/2/2015,3-12M,1,1,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,12,Active-NEW,Active-NEW,3,3
1824814967421943209 ,Guest-Upgradeable,4/23/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,3,1
2013901968706717739 ,Consumer,12/21/2005,3Y+,1,1,N,4,0,30,*,O,M,M,8,"$100,000 - $124,999",MARRIED,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,6,5
1432912758577763418 ,Guest-Upgradeable,9/29/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,5,4
2002811267634578914 ,Guest-Upgradeable,1/11/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1624191861973764159 ,Guest-Upgradeable,2/26/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
2273231220845904314 ,Consumer,5/8/2014,1Y-3Y,1,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,1
1740260804964549162 ,Consumer,2/13/2015,3-12M,0,0,N,1,0,-99,*,R,M,#,4,"$30,000 - $39,000",MARRIED,RENTER,1,Never Active-OLD,Never Active,3,3
1573135773352785467 ,Consumer,5/15/2014,1Y-3Y,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,8,Lite Engaged 1,Lite Engaged 1,6,6
2168437494647857100 ,Consumer,4/19/2009,3Y+,0,0,N,1,1,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,7,Habituated,Habituated,4,4
1717233020960389836 ,Guest-Upgradeable,11/13/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,0
1770206435770079407 ,Business,8/20/2011,3Y+,1,1,N,1,0,32,*,O,S,M,7,"$75,000 - $99,999",SINGLE,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,2,2
2198837090162650730 ,Consumer,10/30/2012,1Y-3Y,0,0,N,1,0,64,*,O,M,M,4,"$30,000 - $39,000",MARRIED,HOMEOWNER,5,Single Transactor,Single Transactor,3,2
1439161282598396910 ,Consumer,11/23/2010,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,10,Super Engaged 1,Super Engaged 1,4,4
1680067858962075722 ,Consumer,10/13/2001,3Y+,1,0,N,0,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,3,3
1601247048495474456 ,Consumer,6/27/2005,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,9,Lite Engaged 2,Lite Engaged 2,3,3
1835136188962475033 ,Guest-Upgradeable,12/10/2011,3Y+,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1437411655837871921 ,Guest-Upgradeable,12/9/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2172311889762698997 ,Guest-Upgradeable,9/14/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
1729458586283647337 ,Guest-Upgradeable,2/17/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,1
1334288295434958535 ,Consumer,4/23/2004,3Y+,1,1,N,4,0,34,*,O,M,F,3,"$20,000 - $29,999",MARRIED,HOMEOWNER,9,Lite Engaged 2,Lite Engaged 2,27,27
2190046394063685010 ,Guest-Upgradeable,11/16/2012,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
2287670497302486739 ,Consumer,11/11/2014,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,1,Never Active-OLD,Never Active,1,0
1777395256435898181 ,Consumer,11/15/2014,3-12M,2,1,N,1,0,42,*,O,M,F,9,"Greater than $124,999",MARRIED,HOMEOWNER,6,Casual,Casual,2,2
2152620405941718617 ,Consumer,3/4/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,5,Single Transactor,Single Transactor,1,1
1495569746398808976 ,Guest-Upgradeable,8/28/2012,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
1463243948649265553 ,Business,6/28/2004,3Y+,1,1,N,4,0,36,*,O,A,F,3,"$20,000 - $29,999",INFERRED MARRIED,HOMEOWNER,-98,NOT A CONSUMER,NOT A CONSUMER,8,8
1991095741335215045 ,Guest-Upgradeable,4/26/2015,3-12M,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,1,1
2044426490557993003 ,Guest-Upgradeable,4/5/2014,1Y-3Y,0,0,N,1,0,-99,*,#,#,#,#,UNKNOWN,UNKNOWN,UNKNOWN,13,GUEST,Never Active,2,2
