cust_id,CAL_DT,TPV,cnt
2246000000000000000,8/9/2013,20.80,1
1718360000000000000,8/5/2013,9.99,1
2199490000000000000,7/22/2013,5.00,1
1597180000000000000,1/20/2014,97.89,2
1911740000000000000,3/23/2015,25.00,1
2059750000000000000,12/31/2013,0.00,0
1987210000000000000,10/22/2013,4.92,1
1376840000000000000,1/22/2014,22.39,1
2082340000000000000,4/1/2014,244.00,1
2135250000000000000,5/26/2014,159.50,1
1890430000000000000,10/22/2014,-1882.21,1
1843360000000000000,10/13/2013,25.00,2
1943480000000000000,9/4/2013,12.99,1
1600030000000000000,4/16/2015,10.80,1
1971890000000000000,7/19/2013,104.00,1
2005560000000000000,7/11/2013,36.25,1
2167010000000000000,3/19/2014,40.13,1
1554940000000000000,7/25/2013,108.48,3
1630940000000000000,2/7/2015,26.88,1
2112800000000000000,12/18/2013,13.98,1
1385700000000000000,8/11/2013,39.60,1
2139210000000000000,7/10/2013,416.35,1
2115850000000000000,8/8/2014,29.99,1
2186240000000000000,11/11/2014,0.00,0
1842670000000000000,7/26/2013,15.94,1
2008670000000000000,5/25/2015,35.00,1
1405640000000000000,8/13/2013,-23.00,0
1436450000000000000,11/29/2013,0.00,0
1619180000000000000,7/22/2013,11.69,1
1576680000000000000,1/6/2015,129.44,1
1971010000000000000,7/17/2015,100.00,3
1913370000000000000,1/2/2014,7.99,1
1293160000000000000,3/1/2015,389.95,3
1162170000000000000,5/25/2015,19.99,1
2294170000000000000,9/3/2013,4.95,1
1425910000000000000,7/24/2015,33.51,1
1755160000000000000,7/19/2013,200.00,1
1878640000000000000,7/29/2015,41.00,1
1996890000000000000,3/1/2014,60.50,1
1179440000000000000,4/18/2015,18.62,2
1580400000000000000,10/24/2014,3.99,1
2184650000000000000,8/21/2014,21.00,1
1761630000000000000,2/27/2015,5.99,1
2054410000000000000,8/3/2015,30.86,1
2129620000000000000,9/20/2013,79.99,1
2094310000000000000,4/24/2015,40.00,2
1820490000000000000,8/27/2013,7.07,1
2151750000000000000,7/6/2013,219.75,1
1730940000000000000,4/29/2015,6.00,1
1707660000000000000,11/26/2014,53.07,7
1314940000000000000,12/8/2014,100.00,1
1943480000000000000,4/7/2015,36.91,1
1737510000000000000,10/4/2013,325.00,1
1271660000000000000,10/11/2014,0.99,1
1561070000000000000,12/5/2013,-38.00,-1
2066820000000000000,7/24/2013,26.64,1
1927350000000000000,2/18/2014,45.00,1
1885550000000000000,2/8/2015,47.80,1
1399040000000000000,2/27/2014,22.62,1
1642260000000000000,2/26/2014,0.00,0
1676160000000000000,7/15/2014,21.99,2
1527840000000000000,5/27/2014,19.95,1
2110420000000000000,1/5/2015,88.50,2
2186070000000000000,7/9/2015,28.00,2
1856110000000000000,7/18/2013,54.99,1
2287590000000000000,12/16/2013,89.80,3
1694410000000000000,9/25/2013,24.48,2
1298900000000000000,1/20/2014,24.99,1
1819740000000000000,7/4/2014,18.95,2
1327250000000000000,6/25/2014,-139.99,-1
1796370000000000000,4/19/2014,64.99,2
1301440000000000000,7/17/2013,0.00,0
1580400000000000000,9/16/2014,32.00,1
2157440000000000000,1/23/2015,84.39,3
1356200000000000000,3/10/2014,141.98,1
1773810000000000000,1/29/2014,35.39,3
1282330000000000000,12/29/2014,6.79,1
2273090000000000000,11/6/2014,49.03,1
1766880000000000000,5/25/2015,13.25,1
2080550000000000000,2/4/2014,26.00,1
1951040000000000000,6/1/2015,4.99,1
1527130000000000000,11/19/2014,17.78,1
1801240000000000000,5/4/2014,5.43,1
1282230000000000000,10/7/2013,24.00,1
1407730000000000000,10/7/2014,-5.00,0
1754940000000000000,6/24/2014,15.00,1
1428280000000000000,7/4/2013,0.50,1
1207100000000000000,4/5/2015,-79.95,-1
1152940000000000000,12/14/2014,18.00,1
1648470000000000000,10/14/2013,27.00,1
1646210000000000000,12/26/2013,4.30,1
1262150000000000000,9/28/2013,29.99,1
1346870000000000000,12/6/2013,110.00,1
1970130000000000000,7/13/2014,93.15,2
1970130000000000000,3/29/2015,148.12,6
1879960000000000000,8/17/2013,10.00,1
1270520000000000000,12/1/2014,69.75,1
1856110000000000000,4/22/2015,3.90,1
1668750000000000000,8/23/2013,44.77,2
2282840000000000000,5/1/2015,-159.36,-1
1820490000000000000,6/27/2015,32.87,1
1773580000000000000,8/27/2014,9.99,1
1367230000000000000,7/14/2014,49.99,1
1549210000000000000,10/26/2013,10.07,1
1819740000000000000,5/27/2014,13.61,1
1527000000000000000,6/3/2014,0.00,0
2250840000000000000,7/25/2013,25.00,1
2115760000000000000,2/25/2014,50.00,1
2121740000000000000,7/31/2013,28.29,1
1160370000000000000,4/12/2015,30.00,1
1600030000000000000,1/24/2014,-13.03,-1
1590050000000000000,7/24/2013,53.25,1
2191170000000000000,6/14/2014,110.00,2
2147010000000000000,6/11/2014,37.00,1
2227810000000000000,11/29/2013,2.10,1
1180490000000000000,3/23/2015,192.00,1
2115760000000000000,9/16/2014,14.45,2
1162990000000000000,11/22/2014,22.50,1
1640470000000000000,1/9/2015,5.00,1
1970130000000000000,8/4/2013,522.34,2
2222580000000000000,4/16/2014,31.19,3
1640470000000000000,1/19/2014,29.99,1
1759170000000000000,8/28/2014,-240.02,1
1307040000000000000,5/8/2014,10.00,1
1983030000000000000,9/6/2013,10.39,1
1180490000000000000,7/30/2014,11.94,1
1854440000000000000,7/10/2013,14.20,1
1982930000000000000,7/31/2015,12.09,1
1394690000000000000,11/29/2013,20.65,2
2038040000000000000,4/29/2014,18.42,1
1399040000000000000,2/17/2015,34.02,1
1890430000000000000,3/2/2014,30.99,2
1399040000000000000,10/20/2014,66.76,2
1484200000000000000,12/7/2013,23.44,2
1754940000000000000,1/18/2015,13.90,1
1953610000000000000,5/22/2014,403.43,1
1153270000000000000,12/12/2014,17.98,1
2206610000000000000,3/20/2014,21.98,1
1687320000000000000,5/13/2014,65.35,1
2180000000000000000,7/22/2013,16.90,1
2191170000000000000,6/13/2015,400.00,1
1234970000000000000,8/3/2015,3.20,1
1937620000000000000,2/2/2015,27.65,1
1526870000000000000,6/7/2014,373.70,1
1719930000000000000,7/2/2013,0.00,0
1689860000000000000,8/20/2013,15.10,1
1874300000000000000,7/31/2014,7.97,1
1285500000000000000,6/24/2015,81.49,1
1750280000000000000,8/2/2013,6.60,3
2204440000000000000,1/5/2014,107.98,1
2239580000000000000,12/5/2013,8.00,1
1528960000000000000,9/9/2013,5.00,1
1564140000000000000,3/13/2015,13.37,1
2081590000000000000,9/16/2013,20.00,1
2206610000000000000,11/11/2013,19.85,1
1985780000000000000,12/19/2013,7.70,2
1484200000000000000,12/10/2013,15.74,2
2166290000000000000,5/23/2015,5.30,1
1973330000000000000,9/21/2013,3.69,1
2262230000000000000,7/8/2015,5.50,1
1842990000000000000,10/2/2014,20.00,1
1172870000000000000,6/17/2014,7.99,1
1865860000000000000,4/19/2014,2.58,1
2066740000000000000,12/23/2014,72.47,1
1966400000000000000,7/28/2015,9.95,1
1297050000000000000,9/7/2014,39.54,1
1162170000000000000,10/14/2014,427.00,2
1790830000000000000,11/13/2013,257.50,1
1858150000000000000,7/11/2015,8.54,1
2069810000000000000,11/18/2014,284.22,1
2040570000000000000,3/13/2014,20.00,2
1715580000000000000,11/6/2013,15.00,1
2088670000000000000,7/17/2013,47.00,1
1410520000000000000,3/16/2015,47.85,1
2227190000000000000,7/12/2015,9.71,1
2110420000000000000,3/1/2014,100.11,2
1796370000000000000,4/9/2015,25.44,2
1833360000000000000,7/20/2013,6.95,1
2213690000000000000,8/3/2013,6.29,1
1808880000000000000,6/1/2015,-300.00,-1
1266790000000000000,4/5/2014,9.40,1
2302210000000000000,7/18/2014,21.20,1
2047960000000000000,12/11/2014,25.22,1
1261180000000000000,8/23/2013,10.70,2
2080550000000000000,1/22/2014,24.99,1
2185010000000000000,12/4/2014,12.53,1
2133360000000000000,9/3/2013,200.00,1
1328300000000000000,12/13/2014,59.00,1
1522330000000000000,8/17/2013,78.47,1
1254300000000000000,8/4/2015,5.94,2
1970130000000000000,5/20/2015,31.40,1
2272740000000000000,7/31/2013,50.00,1
1163900000000000000,1/31/2015,20.00,1
1484200000000000000,3/14/2014,46.76,2
1353420000000000000,8/14/2014,25.00,1
1875160000000000000,1/27/2014,150.95,3
1421630000000000000,4/19/2015,7.49,1
2236560000000000000,7/8/2013,2.00,1
1307040000000000000,8/20/2013,12.14,1
1625540000000000000,6/15/2015,7.95,1
1721600000000000000,9/3/2014,4.00,1
1593360000000000000,12/16/2013,7.99,1
2295070000000000000,6/27/2015,1236.19,14
1418440000000000000,9/24/2013,5742.00,2
1603550000000000000,12/11/2014,79.63,1
1653780000000000000,7/26/2013,2.17,1
2273090000000000000,6/11/2015,130.49,1
1376840000000000000,1/30/2015,23.88,1
1642260000000000000,6/30/2014,7.99,1
1418620000000000000,7/22/2013,510.05,1
1481670000000000000,3/16/2015,35.25,2
1689860000000000000,10/2/2014,0.00,0
1349760000000000000,3/3/2014,3.99,1
2216750000000000000,11/20/2014,29.99,1
1810980000000000000,5/12/2014,50.16,1
1801240000000000000,1/23/2015,11.64,1
2091100000000000000,8/4/2013,78.02,1
1827140000000000000,7/18/2013,40.00,1
1648870000000000000,3/18/2014,30.00,1
2297270000000000000,4/27/2014,243.58,1
1865670000000000000,5/27/2014,29.41,1
2223040000000000000,11/18/2013,69.60,1
1644160000000000000,7/29/2013,-50.00,-1
2136170000000000000,11/9/2013,1.98,2
1539510000000000000,9/16/2013,64.98,1
1974600000000000000,1/3/2014,19.00,1
1934030000000000000,12/27/2014,8.30,1
1849660000000000000,4/26/2015,16.49,1
1250000000000000000,8/18/2014,52.86,1
1406490000000000000,7/27/2014,0.00,0
2205610000000000000,9/1/2013,7.68,1
1725970000000000000,12/16/2013,18.99,1
1829650000000000000,10/28/2014,-5.50,-1
1936220000000000000,5/4/2014,6.79,1
1873350000000000000,9/7/2014,34.67,1
2136170000000000000,3/6/2014,5.85,2
1547800000000000000,7/7/2013,1130.00,1
2295070000000000000,7/8/2013,32.06,1
1925570000000000000,6/11/2014,5.95,1
2303890000000000000,1/10/2015,7.42,1
2135770000000000000,2/18/2014,39.00,1
1543370000000000000,2/15/2014,130.00,1
2157510000000000000,7/16/2013,10.58,1
2218980000000000000,12/6/2014,-12.98,-1
1467870000000000000,4/29/2015,6.16,2
1496520000000000000,1/9/2015,50.00,1
1954340000000000000,6/10/2015,22.81,1
2157860000000000000,12/21/2013,0.00,0
1661520000000000000,3/26/2015,12.00,1
1395410000000000000,7/21/2013,75.00,1
2157510000000000000,1/6/2015,42.67,1
2074740000000000000,9/21/2014,97.83,1
2259120000000000000,6/27/2014,13.59,1
2210460000000000000,9/14/2013,0.00,0
1879690000000000000,8/6/2013,44.43,1
1531550000000000000,5/9/2015,138.17,2
1380900000000000000,7/7/2013,16.99,1
2008670000000000000,12/6/2014,56.15,1
2010990000000000000,3/2/2014,6.89,1
2040490000000000000,8/28/2014,5.00,1
1180330000000000000,6/6/2015,36.32,1
1270060000000000000,10/5/2013,96.98,1
2227810000000000000,3/28/2015,10.00,1
1301440000000000000,3/26/2014,0.00,0
2102280000000000000,7/9/2015,270.00,1
1313820000000000000,9/20/2014,59.93,1
2256640000000000000,9/3/2014,15.79,1
1600030000000000000,7/5/2014,33.22,2
1819740000000000000,4/4/2015,18.95,2
1638930000000000000,1/30/2014,8.13,1
1285500000000000000,8/1/2015,169.18,3
1613090000000000000,9/10/2014,500.00,1
1682550000000000000,11/9/2013,244.75,1
1554940000000000000,8/6/2013,71.61,3
2136590000000000000,12/3/2014,6.99,1
1715580000000000000,5/22/2015,25.00,1
1393490000000000000,7/16/2013,16.29,2
2112540000000000000,5/13/2015,10.50,1
1874300000000000000,10/3/2014,34.18,2
1436260000000000000,7/5/2014,0.00,0
1412550000000000000,8/3/2015,9.89,1
1719790000000000000,6/18/2014,50.00,1
1483730000000000000,7/12/2015,68.38,1
1467870000000000000,3/19/2015,170.00,1
2158660000000000000,7/2/2013,34.83,1
2136170000000000000,5/21/2014,4.99,1
2259120000000000000,5/19/2015,119.20,1
1698260000000000000,11/22/2014,13.15,1
1201570000000000000,7/9/2013,25.00,1
2056240000000000000,3/23/2015,675.78,1
2153610000000000000,9/30/2013,24.38,2
1425850000000000000,8/29/2014,150.00,1
1926330000000000000,5/30/2014,241.69,2
1662460000000000000,2/10/2015,28.06,1
1611170000000000000,11/12/2013,76.49,5
2059750000000000000,1/3/2014,140.00,1
2191170000000000000,4/15/2015,200.00,1
1421480000000000000,11/20/2014,24.99,1
1465660000000000000,7/31/2013,15.02,1
1690820000000000000,5/3/2015,286.45,1
1928080000000000000,8/30/2013,21.93,1
1676160000000000000,10/24/2013,27.97,3
1629330000000000000,11/20/2013,31.64,10
1619180000000000000,7/4/2014,12.58,1
1467870000000000000,6/12/2015,810.00,1
1988050000000000000,1/21/2015,70.00,1
1810980000000000000,7/1/2014,227.80,3
2177820000000000000,2/8/2015,3.99,1
2204620000000000000,1/17/2015,18.99,2
1852010000000000000,8/31/2014,339.00,1
1810910000000000000,12/6/2014,150.00,1
1299510000000000000,12/3/2014,47.22,1
2040160000000000000,2/22/2014,49.95,1
1745390000000000000,6/21/2015,0.00,0
2166080000000000000,12/19/2014,6.49,2
1200980000000000000,10/27/2014,0.00,0
2166080000000000000,1/18/2015,8.65,1
1890430000000000000,7/7/2013,86.18,1
2157510000000000000,4/29/2015,82.04,1
1387720000000000000,1/6/2014,58.75,2
1950020000000000000,12/10/2013,0.00,0
1722440000000000000,5/30/2014,-18.00,-1
1488500000000000000,7/28/2013,5.33,1
2218570000000000000,8/1/2014,4.99,1
1316290000000000000,3/13/2014,-1.00,0
1163900000000000000,9/13/2014,50.00,2
1221570000000000000,7/5/2013,160.00,1
1372310000000000000,12/17/2013,47.18,2
1186400000000000000,10/3/2014,307.61,2
1313820000000000000,8/13/2014,8.03,2
1577620000000000000,10/11/2013,4.85,1
2222070000000000000,10/16/2013,67.31,2
1285500000000000000,11/13/2014,48.41,1
1744670000000000000,8/17/2013,5.50,1
2186240000000000000,9/28/2014,35.75,1
2069810000000000000,2/6/2014,23.66,1
1389560000000000000,12/16/2013,0.66,1
1987440000000000000,8/26/2014,5.82,1
1309240000000000000,9/20/2014,0.00,0
2010990000000000000,4/9/2015,54.90,1
1800110000000000000,4/21/2014,143.01,1
1571460000000000000,6/17/2015,-8.24,0
2210460000000000000,12/4/2013,0.00,0
1337050000000000000,6/25/2015,67.58,1
1376840000000000000,3/8/2014,7.00,1
1972090000000000000,5/17/2014,40.94,1
2210460000000000000,11/23/2013,0.00,0
1694410000000000000,5/7/2015,20.15,1
1971010000000000000,7/31/2015,40.00,1
1829470000000000000,11/19/2014,6.99,1
1279330000000000000,7/27/2013,11.95,1
1232990000000000000,9/21/2014,0.00,0
1425910000000000000,5/26/2015,16.00,1
1954500000000000000,5/2/2014,9.62,1
2256100000000000000,4/28/2014,0.99,1
2249090000000000000,7/7/2015,29.90,1
1359740000000000000,7/28/2013,29.95,1
1358160000000000000,9/9/2013,15.00,1
1879960000000000000,11/7/2013,10.00,1
1353800000000000000,3/11/2015,100.00,1
1250760000000000000,2/13/2015,59.49,2
2181230000000000000,12/11/2013,55.00,1
1970130000000000000,8/26/2014,116.45,6
1387720000000000000,2/20/2014,15.98,1
1197670000000000000,6/29/2014,5.97,1
2259120000000000000,11/15/2014,59.99,1
2076510000000000000,10/25/2014,32.20,1
2177830000000000000,3/9/2014,200.00,1
1769120000000000000,10/5/2013,22.99,1
1918510000000000000,11/4/2013,39.99,1
1469140000000000000,6/1/2015,96.00,1
1163900000000000000,9/16/2014,15.00,1
2120610000000000000,7/12/2013,7.48,1
1537400000000000000,10/3/2014,49.99,1
1484200000000000000,1/1/2015,33.26,1
1715580000000000000,2/17/2015,184.16,1
1848150000000000000,12/7/2013,367.58,2
1432360000000000000,6/10/2015,20.97,1
1514470000000000000,1/12/2015,0.00,0
1564540000000000000,9/13/2014,65.00,1
1933480000000000000,5/24/2014,0.00,0
1331740000000000000,4/15/2015,0.00,0
1421630000000000000,1/9/2014,16.98,1
1741740000000000000,11/28/2013,45.00,1
2280130000000000000,6/26/2014,7.95,1
1461800000000000000,11/28/2014,56.16,1
2213690000000000000,7/7/2013,43.95,1
2125350000000000000,6/1/2015,0.86,1
1234970000000000000,1/14/2015,5.75,1
1498730000000000000,8/12/2013,59.99,1
1338470000000000000,8/9/2015,15.00,1
1309240000000000000,10/1/2014,24.99,1
1773580000000000000,10/27/2014,9.99,1
1382970000000000000,11/30/2013,57.60,1
1442220000000000000,12/6/2013,34.74,1
1761630000000000000,6/29/2014,1.69,1
1444860000000000000,9/27/2013,57.12,1
1299510000000000000,9/29/2013,8.48,1
1982930000000000000,3/30/2015,15.34,2
1857730000000000000,6/7/2014,3.99,1
1571460000000000000,3/14/2014,-24.90,-1
2056240000000000000,3/26/2015,340.56,1
1154190000000000000,5/22/2015,15.95,1
1389560000000000000,4/12/2015,32.57,2
1866900000000000000,9/30/2013,25.09,1
1789810000000000000,9/9/2013,29.99,1
1625540000000000000,12/3/2014,0.00,0
2185010000000000000,11/8/2014,32.17,1
1353800000000000000,2/16/2015,285.00,1
1399040000000000000,11/4/2014,21.99,1
1299510000000000000,10/5/2014,18.52,2
1686180000000000000,7/17/2015,36.96,1
1391350000000000000,8/22/2014,544.49,1
1849660000000000000,8/6/2013,4.50,1
2200050000000000000,8/30/2014,25.14,1
1573500000000000000,6/21/2014,1245.72,1
1327270000000000000,5/13/2015,0.00,0
2266230000000000000,8/24/2014,9.99,1
1741610000000000000,9/22/2014,2.75,1
1676160000000000000,7/6/2014,39.99,1
1389250000000000000,8/17/2013,38.57,1
2294800000000000000,7/30/2015,20.50,1
1941770000000000000,10/23/2013,49.99,1
1759170000000000000,8/13/2014,-20.98,-1
1201570000000000000,9/17/2014,25.00,1
2184650000000000000,10/21/2014,14.98,1
1981310000000000000,10/1/2014,74.99,1
2239380000000000000,11/20/2013,42.33,1
1930620000000000000,6/1/2014,15.00,1
2200360000000000000,9/18/2013,69.90,1
1583390000000000000,5/25/2015,34.25,1
1656440000000000000,11/18/2013,113.81,3
1365640000000000000,3/24/2014,260.00,1
1467870000000000000,1/7/2015,77.87,1
1415580000000000000,8/18/2014,35.00,1
2149010000000000000,5/9/2014,2.50,1
1304490000000000000,6/5/2015,12.25,2
1695530000000000000,7/8/2015,25.00,1
1746350000000000000,8/20/2013,0.00,0
1858950000000000000,1/1/2015,-79.58,-1
1578850000000000000,7/23/2013,26.04,1
1653780000000000000,11/11/2014,28.78,3
1270060000000000000,1/23/2015,89.99,2
1888000000000000000,5/1/2014,27.50,1
1988050000000000000,8/2/2013,5.00,1
2282840000000000000,12/2/2014,35.21,1
1389560000000000000,3/12/2014,19.17,1
1266500000000000000,1/22/2015,20.64,2
2143440000000000000,7/21/2014,179.02,3
2200360000000000000,7/9/2013,104.81,2
1511770000000000000,9/12/2013,19.99,1
1676160000000000000,3/17/2014,9.99,1
1755990000000000000,10/6/2013,333.00,1
1186400000000000000,9/19/2014,26.19,1
2158660000000000000,9/8/2014,84.89,3
2136620000000000000,10/30/2014,50.00,1
2249520000000000000,12/2/2013,129.00,1
1728970000000000000,2/28/2014,16.25,1
1365640000000000000,8/10/2014,-95.95,-1
1424800000000000000,8/30/2013,11.99,1
1773580000000000000,6/14/2015,9.99,1
1971010000000000000,11/21/2014,62.00,2
1865670000000000000,1/2/2015,57.36,1
1408720000000000000,7/27/2013,397.51,3
2111190000000000000,4/1/2015,110.98,1
1579050000000000000,12/9/2014,0.00,0
1796060000000000000,4/26/2014,309.45,1
1801450000000000000,8/6/2013,11.21,1
1356200000000000000,3/27/2014,18.99,1
1302350000000000000,6/19/2015,59.92,1
2068320000000000000,11/3/2013,100.00,1
1264290000000000000,3/6/2015,9.70,1
1611170000000000000,10/20/2014,8.83,1
2223040000000000000,7/1/2015,26.99,1
1260970000000000000,7/29/2013,167.77,2
1630870000000000000,2/19/2015,47.99,1
2171480000000000000,10/5/2014,0.00,0
1310040000000000000,2/23/2014,50.00,1
2157860000000000000,4/4/2014,109.93,2
2147010000000000000,2/15/2015,0.00,0
1986500000000000000,3/23/2015,0.00,0
1444860000000000000,1/7/2014,78.49,2
1171370000000000000,7/24/2014,75.59,1
1188710000000000000,6/5/2014,178.75,2
1606460000000000000,10/2/2013,8.64,1
1741610000000000000,5/15/2015,13.60,1
1589960000000000000,6/5/2014,15.00,1
1600030000000000000,8/7/2014,304.16,1
1207540000000000000,1/8/2015,1.99,1
2210190000000000000,12/6/2014,9.95,1
1518370000000000000,9/20/2013,28.27,1
1564540000000000000,9/12/2014,19.01,3
2031900000000000000,7/9/2013,23.36,1
2004690000000000000,2/25/2015,123.56,1
2132060000000000000,7/31/2013,25.00,1
1865860000000000000,7/2/2015,0.69,1
1587990000000000000,7/17/2013,516.80,2
1936220000000000000,4/30/2015,7.99,1
1160370000000000000,12/21/2014,249.99,1
1238940000000000000,6/26/2014,1695.00,1
1498730000000000000,5/22/2015,45.00,1
2135250000000000000,12/21/2013,40.00,2
1159100000000000000,8/2/2013,115.53,1
2256610000000000000,4/22/2014,44.98,1
1789290000000000000,9/3/2014,10.00,1
1163900000000000000,5/8/2015,25.00,2
1753010000000000000,6/17/2015,66.87,2
1753620000000000000,1/27/2015,0.00,0
1339000000000000000,7/22/2014,125.00,1
2166080000000000000,3/10/2015,19.98,1
1421260000000000000,5/4/2014,38.24,1
1163900000000000000,3/18/2014,20.00,2
1637690000000000000,9/28/2014,72.90,1
2283900000000000000,1/11/2014,5.99,1
1394560000000000000,7/29/2013,41.33,1
2157360000000000000,12/4/2013,13.90,1
2188900000000000000,10/22/2014,13.98,1
1571460000000000000,1/24/2015,50.41,2
2111190000000000000,12/11/2013,388.92,1
1267950000000000000,4/8/2015,7.79,1
1554940000000000000,12/29/2014,871.21,1
2041570000000000000,12/23/2014,100.00,1
1917140000000000000,12/25/2013,35.50,1
1301440000000000000,8/1/2013,9.00,1
2241080000000000000,8/13/2013,57.60,2
1587990000000000000,3/18/2014,9.99,1
1191970000000000000,7/29/2014,150.00,1
2223400000000000000,2/10/2015,299.75,1
2200050000000000000,1/16/2014,31.43,2
2056240000000000000,5/12/2015,30.98,1
1810980000000000000,4/28/2014,171.07,1
1951040000000000000,6/10/2015,14.99,1
1180490000000000000,1/6/2014,31.49,1
1646210000000000000,7/27/2015,152.60,2
1971010000000000000,12/17/2014,55.00,1
1475980000000000000,8/3/2015,295.53,1
1341090000000000000,5/9/2015,7.99,1
1600030000000000000,10/7/2014,35.95,3
1789290000000000000,6/30/2014,10.00,1
2279090000000000000,5/19/2015,1.14,1
1487750000000000000,9/30/2014,34.98,1
1527130000000000000,11/30/2014,15.19,1
2175510000000000000,2/17/2014,7.50,1
1306490000000000000,6/7/2015,52.00,1
1752820000000000000,10/30/2014,50.00,1
1791350000000000000,12/8/2013,15.00,1
1622690000000000000,7/8/2015,-87.78,0
1781950000000000000,8/30/2013,0.00,0
1966400000000000000,7/19/2013,4.75,1
1803370000000000000,4/7/2015,66.05,2
1519270000000000000,9/11/2013,74.01,1
1865670000000000000,7/17/2013,8.00,1
1865860000000000000,5/16/2015,10.28,1
2164380000000000000,7/30/2013,20.50,1
1432360000000000000,1/2/2015,20.43,1
1890430000000000000,5/14/2014,11.16,1
1746350000000000000,10/15/2013,0.00,0
1755990000000000000,9/9/2014,100.00,1
2228330000000000000,5/7/2014,0.00,0
1518370000000000000,5/20/2015,24.85,1
1453570000000000000,11/4/2013,3.98,1
1226820000000000000,8/3/2013,157.50,1
1951040000000000000,12/7/2014,1.57,1
1981310000000000000,7/20/2014,25.60,1
1954500000000000000,7/8/2014,58.49,2
2132060000000000000,9/5/2013,10.99,1
1327270000000000000,5/10/2015,0.00,0
1801240000000000000,10/2/2013,11.99,1
1738960000000000000,8/12/2013,-15.00,-1
2032620000000000000,11/22/2014,96.65,1
1282330000000000000,3/4/2015,14.98,2
2059470000000000000,7/3/2013,4.66,1
2226790000000000000,7/24/2015,8.00,1
1533690000000000000,8/23/2013,24.41,1
1155630000000000000,7/19/2013,83.54,1
1920820000000000000,4/13/2014,0.00,0
1890430000000000000,7/19/2015,102.10,1
1658970000000000000,7/6/2013,4.42,1
2004000000000000000,4/8/2015,243.78,1
1910420000000000000,3/1/2015,2147.85,1
1245990000000000000,12/25/2014,0.00,0
1729270000000000000,8/5/2013,44.00,1
1341090000000000000,10/4/2014,7.99,1
1819740000000000000,1/20/2014,0.00,0
2186150000000000000,6/4/2015,30.56,2
1796370000000000000,9/17/2013,37.32,1
1524850000000000000,7/12/2015,20.01,1
1718890000000000000,7/15/2013,17.00,1
2185700000000000000,8/2/2014,0.00,0
1391350000000000000,9/9/2014,264.96,2
2114270000000000000,7/23/2013,34.00,1
1387220000000000000,8/24/2014,6.49,1
1829470000000000000,4/29/2015,9.99,1
2135250000000000000,6/12/2015,5.50,1
1715580000000000000,4/9/2015,51.99,1
2181230000000000000,7/18/2013,49.98,1
1716230000000000000,3/5/2014,146.99,3
2094310000000000000,3/17/2015,18.00,1
1421630000000000000,5/16/2014,49.90,1
2104680000000000000,2/4/2015,69.98,1
1553410000000000000,9/18/2014,1.50,1
1218960000000000000,12/6/2013,119.05,1
2149010000000000000,12/3/2014,101.54,1
1334100000000000000,5/30/2014,67.11,1
1290010000000000000,8/31/2013,14.73,1
1421840000000000000,10/1/2013,1.29,1
1234970000000000000,7/1/2015,4.50,1
1839950000000000000,2/24/2015,7.99,1
1741610000000000000,7/19/2014,7.99,1
2305750000000000000,7/22/2013,37.50,1
1573500000000000000,4/2/2015,10.87,1
2094050000000000000,11/18/2014,1.99,1
1819740000000000000,7/9/2015,274.99,1
2252740000000000000,1/13/2015,10.00,1
1622570000000000000,10/7/2013,2.98,1
1421260000000000000,12/22/2014,-38.24,-1
1391350000000000000,10/7/2013,41.49,1
1707660000000000000,12/6/2013,18.98,1
1721600000000000000,7/31/2015,5.99,1
1539510000000000000,12/15/2013,12.25,1
1547280000000000000,4/30/2014,26.99,1
1568540000000000000,1/27/2014,22.40,1
1582170000000000000,2/11/2014,491.99,1
1554940000000000000,4/29/2015,135.82,2
1704620000000000000,1/24/2014,30.00,1
1892180000000000000,2/13/2015,19.70,1
1890430000000000000,12/11/2014,-1610.05,-1
1604750000000000000,12/24/2013,21.59,1
1176480000000000000,4/13/2014,27.59,1
1895300000000000000,7/27/2015,0.00,0
1471490000000000000,11/25/2013,32.56,1
2223040000000000000,6/5/2015,30.44,2
1377720000000000000,7/19/2013,31.20,3
2281310000000000000,11/18/2013,61.83,1
2145570000000000000,7/22/2013,22.30,1
1853120000000000000,4/4/2014,45.00,1
1753010000000000000,7/13/2015,24.36,1
2149010000000000000,11/26/2013,9.99,1
1871200000000000000,11/11/2014,29.99,1
2297870000000000000,1/30/2014,10.00,2
2054410000000000000,7/23/2014,128.68,4
1846170000000000000,4/20/2015,35.89,1
1576680000000000000,5/7/2015,504.98,2
1338330000000000000,2/9/2014,100.00,1
1481670000000000000,9/1/2014,7.19,1
1887080000000000000,7/25/2013,77.25,2
2054410000000000000,9/24/2014,33.98,1
1554940000000000000,5/28/2015,179.15,2
2213690000000000000,6/28/2014,-10.99,-1
1868560000000000000,7/11/2013,179.00,2
1412550000000000000,1/21/2015,202.15,2
2166290000000000000,4/11/2014,-3.82,-1
1218960000000000000,2/20/2014,1595.00,1
2172130000000000000,7/21/2013,10.00,1
2032060000000000000,7/30/2013,2.99,1
1532360000000000000,3/7/2014,11.10,1
1813730000000000000,8/27/2013,56.45,1
1572340000000000000,7/26/2015,24.72,4
1690820000000000000,7/6/2015,41.17,1
1306490000000000000,4/13/2015,136.92,1
1188000000000000000,4/28/2015,450.00,1
2010390000000000000,8/19/2013,22.00,4
2185700000000000000,8/5/2014,0.00,0
