cust,date,tpv,cnt
2224944751610491702,16-11-2014,0.5,1
1769362758138020467,12-01-2014,18.0,1
1467828097500795132,05-09-2013,-27.6,-1
2263792617160508339,10-09-2014,20.0,1
1915858707274977346,08-07-2013,97.8,1
1648660207968474599,05-07-2014,280.5,1
2129207743303950822,26-08-2013,2.4,1
1890855118483143076,14-02-2014,10.0,1
1970565488893326308,06-09-2013,21.1,4
1395550474973806711,27-10-2014,39.2,1
2089925897026103777,15-11-2013,19.8,1
1378148604330392024,21-05-2014,53.3,1
1605333627067953680,02-10-2014,4.5,1
1975967892051225794,21-07-2013,-2.0,-1
1392584400810750627,21-06-2014,77.9,1
1265331771372099398,19-12-2013,48.2,1
1840580481447527884,19-06-2015,10.0,1
2004050668549675430,16-05-2015,7.5,1
1755323249866768689,30-07-2014,1006.7,1
1907475514018708712,19-09-2015,365.9,1
1368345945775617045,26-03-2014,0.0,0
1420547176366481731,13-09-2015,50.0,1
1660420608478869237,20-08-2014,45.0,1
1390244608993479683,06-07-2014,24.0,1
1524938987840690340,17-03-2014,4.6,1
1438711332905363373,30-09-2015,10.0,1
1449182776810480129,05-07-2014,11.2,1
1607782533626232472,22-07-2015,86.6,1
1681436177000244598,22-12-2014,15.0,1
1438700459263020952,12-01-2015,0.0,0
1592670984560271084,23-08-2014,298.3,3
1805490460818258638,26-07-2013,26.0,1
2202352598398122615,07-11-2014,3.8,1
2131625816158162662,23-10-2013,7.0,1
1795507399551172863,22-09-2015,180.0,1
1460882444872340678,10-07-2014,13.5,1
1995753312483489438,05-07-2013,838.0,1
1683440192891031106,02-02-2014,7.5,1
1351359293547041579,30-03-2014,187.3,2
2127492387341286664,07-05-2015,55.0,1
2139609774925861444,14-01-2014,5.4,1
1563552467193845952,07-03-2014,14.8,2
2080763193526860076,17-07-2013,8.0,1
1676996644868751220,04-01-2014,40.9,1
2010332506852759268,03-10-2013,10.0,1
1503324829400241391,21-02-2014,0.0,0
1733040850736648916,03-10-2015,62.0,1
2052813437952026711,24-09-2014,20.0,1
1800124874022475855,27-12-2013,15.0,1
2267940087544452431,23-02-2014,29.9,1
1293441286297754151,08-01-2014,8.0,1
2144019573803930152,24-12-2013,94.7,1
1451322018921067144,07-01-2014,25.0,1
2225474117200579106,04-08-2015,45.9,1
1625163971522687165,03-06-2015,5.0,1
1860620485759491277,22-10-2014,118.3,2
1564036194320202841,30-12-2014,11.2,0
1561770452124181897,20-04-2015,24.0,1
1499611942446867609,01-08-2013,7.0,1
1413444483667791160,13-09-2014,8.0,1
2123244418753889338,22-05-2015,20.0,1
1228618966029236889,18-07-2014,5.0,1
1800124874022475855,26-11-2014,0.0,0
1946340808761864412,01-09-2015,6.0,1
2096548622554383538,10-04-2014,53.0,1
1800124874022475855,25-11-2014,8.9,1
2043210005120182219,06-01-2014,6.0,1
2201175242835297333,27-07-2014,10.3,1
1879716621683996308,20-03-2014,140.0,4
2270490863202706980,07-03-2015,18.1,1
2206434618905526693,19-10-2014,2041.5,2
1270654683903384110,21-07-2013,13.0,1
2265641166532220338,18-11-2014,36.1,2
1923605531522947621,04-10-2013,30.0,1
2255499273527096447,19-09-2013,17.3,1
1357667659712084179,18-01-2015,80.0,1
2274977724800441843,23-09-2013,6.3,1
1253479053209599865,02-01-2014,6.9,1
1835118283406969346,06-12-2013,41.4,1
1900114102498937390,12-12-2013,76.0,1
2251012906310063997,06-04-2014,4.5,1
1502052567330726921,13-04-2015,25.7,1
1441724521785220517,09-11-2013,1.0,1
1345660496152113831,10-10-2013,30.0,2
2219153546161190729,24-01-2014,9.5,1
1942384155015202875,29-01-2014,69.5,1
1226248439743121882,21-01-2014,9.5,1
1941922926574468561,13-02-2014,3.0,1
1625312869938383573,20-07-2014,4.0,1
1502052567330726921,18-12-2013,387.8,6
2252137579451135922,20-10-2013,88.8,9
2282212342156300223,13-04-2014,57.1,1
1488386118926771660,14-01-2014,-28.0,-1
2229714979758327060,31-07-2013,70.0,1
1604081242363925696,30-10-2014,118.0,1
1810167122468293112,07-07-2015,10.0,1
1270408471945735932,22-04-2015,-75.0,0
1345660496152113831,29-11-2014,5.0,1
1582917360160541098,13-12-2014,24.5,1
2148547699823548614,10-09-2014,8.0,1
1265331771372099398,07-07-2014,10.0,1
2069607500203784085,27-08-2013,140.0,1
1240003186068875213,05-12-2013,-37.0,-1
1325174210066807459,14-07-2013,100.0,1
1756138385971377030,20-07-2015,308.0,2
1520531729425085130,31-05-2015,10.5,1
1224738403491461938,13-07-2013,6.8,1
1357667659712084179,20-09-2015,18.2,1
1755323249866768689,18-05-2015,56.0,1
2001593089404974767,14-12-2014,10.0,1
1207502566737617956,27-01-2014,1500.0,1
1816432780473216677,02-11-2013,13.0,1
1580694718409981657,06-06-2015,27.0,2
1228328177576975453,14-11-2014,18.0,2
1265331771372099398,29-12-2013,37.0,1
1788872833821675723,07-11-2013,16.0,1
1276796967378238409,15-05-2014,5.0,1
2101064364473037139,09-07-2013,250.0,1
1626942821323184334,19-03-2014,38.0,1
1873761999121853416,18-07-2013,30.0,1
1776888317948669657,16-05-2015,20.0,1
2097161951329727271,27-12-2013,47.9,1
1880429626209425534,28-07-2013,44.7,2
1488427082430423636,27-04-2015,10.0,1
1375478769887985105,07-01-2015,15.0,1
1686612483954806866,07-08-2013,67.5,2
1386375999571650728,15-06-2014,6.0,1
1220273230375419496,16-09-2013,14.0,1
1403788721654878228,27-09-2015,331.6,1
1470919858840512631,19-07-2015,12.5,1
2016415411623542865,02-08-2015,15.5,1
1531620316222510954,28-06-2015,200.0,2
1706464297189887733,20-05-2015,8.0,1
1207895677477403879,20-09-2015,73.3,1
1830130586314154453,24-09-2014,0.0,0
1816994490324559336,14-03-2014,44.5,1
1194116995159048861,06-12-2013,8.7,1
1505395180206412160,20-10-2014,124.5,1
1315537287089648062,29-06-2014,0.0,0
2230803250060311333,17-11-2013,43.0,1
1563764714834805494,23-02-2015,19.0,1
1160997972657343065,20-11-2014,0.0,0
2070853160647280621,12-12-2014,30.0,1
1271556546731044092,05-03-2015,20.0,1
1520531729425085130,12-05-2014,4.0,1
1825002081004005963,19-08-2014,0.0,0
1441724521785220517,19-11-2013,10.0,4
2262038129688870981,22-07-2014,199.0,1
1344333822219306766,16-02-2014,25.0,1
1660827021127159934,04-04-2015,25.0,1
2030317617170165243,26-08-2015,48.9,1
1525844703682123522,01-08-2013,8.6,1
2025616343983076785,22-10-2014,13.7,1
2177453286756311989,15-04-2015,333.0,1
2214397750900923421,07-12-2014,245.0,3
1904148171388956151,26-08-2013,-5.0,-1
2130166647331000195,29-04-2014,33.2,1
2265641166532220338,07-12-2014,91.1,1
2128417348443969967,11-06-2014,14.0,1
1687912332122196583,14-12-2014,48.4,1
1545529020911848725,25-11-2014,20.0,2
1583313618608937974,31-07-2014,303.0,1
2134387510775579259,13-01-2014,14.5,1
1991243977720578773,20-07-2013,39.0,2
1314020117752470906,22-05-2014,0.0,0
2269478793551784759,28-06-2015,100.0,1
2035631569827019130,14-07-2013,0.0,0
1890758459508604646,30-11-2013,714.9,2
1387071991441742978,09-05-2014,25.0,1
2105321458425908013,14-02-2014,18.0,2
2172568986522003095,06-05-2014,0.0,0
1283312266871675728,02-10-2014,850.0,1
1508573935291791961,19-03-2015,6.0,1
1728653659577881198,25-07-2013,57.6,1
1791791582702684397,20-12-2013,36.0,2
1781126167154140644,20-01-2014,100.0,1
1607782533626232472,18-02-2014,148.9,1
1271452994996944748,01-12-2013,0.0,0
2184145596334801978,08-03-2014,325.0,1
1306253727778048838,12-08-2015,27.0,2
1663929876528992365,06-10-2014,33.4,1
2006113482291894906,05-09-2015,20.0,1
1676006154208062640,01-02-2014,100.0,1
1261201162599666078,18-08-2015,70.0,1
2179255266888887989,03-12-2014,8.5,1
1439699701937736110,24-01-2014,15.0,1
2110178376696331944,22-12-2014,-21.3,-1
1569748974119992784,12-03-2014,15.2,1
1897153854589703704,08-06-2015,15.0,1
1970221463454831341,30-07-2013,154.0,1
1999433604488062334,03-07-2013,1.8,1
1520531729425085130,08-09-2013,9.4,1
1974846085508151380,14-09-2014,14.0,1
1308339978180263234,14-07-2013,248.3,2
1164845777460116513,18-08-2015,6.0,1
2244444307653413439,20-08-2014,-49.0,0
1498579126113605394,15-07-2015,0.0,0
1930565156652455052,15-07-2015,3.0,1
1441378302996835030,08-12-2013,8.7,1
2096548622554383538,05-07-2014,668.6,1
1754247995051557656,24-08-2015,18.8,1
1880232284091986703,02-10-2014,14.1,1
1779588104634205103,17-06-2014,6.0,1
1592125609523467537,02-01-2014,3.2,1
1711527308774782967,26-01-2014,32.4,1
1530345283317668708,16-07-2015,16.9,1
1821015001715905629,24-12-2014,0.0,0
1875722612986588933,02-11-2014,38.0,1
2144668615377409659,19-06-2015,55.8,2
2289830398591812067,17-09-2013,0.0,0
2097127770734963690,15-08-2014,7.0,1
1492835373815360136,15-01-2015,0.0,0
1730759388727549149,19-03-2015,64.3,1
1915849579972372230,13-08-2014,0.0,0
1582917360160541098,13-11-2014,10.5,1
1847905849800152538,26-07-2014,171.1,1
2224888771556438910,14-06-2015,5.9,1
1372468385788359757,24-07-2013,39.5,1
1994438593962973678,20-01-2015,-0.9,-1
1403788721654878228,13-02-2014,6.5,1
1922390768433062395,07-12-2014,23.0,1
1529388494438396050,03-07-2013,45.0,1
1655235865587369459,23-07-2015,109.2,2
1408856570013764074,25-03-2015,122.8,1
1556494331238220071,24-03-2014,80.0,1
1769285561167373506,29-01-2014,5.0,1
2303457746522278038,17-07-2013,25.0,1
1223072323489151044,03-07-2015,9.4,1
1578408918093221137,29-07-2013,30.0,1
1191209058870327682,13-02-2014,116.9,2
1481586425274303705,23-07-2013,15.0,1
1392110492253441377,28-11-2014,20.0,1
1585213586243213658,02-10-2015,7.0,1
1357772921439318316,20-08-2015,89.5,1
1172227325711237757,24-11-2013,9.0,1
1621494422178109225,20-12-2014,14.0,1
2278830693632877382,27-02-2014,305.8,2
1660420608478869237,24-09-2013,135.5,1
1380951866330408342,04-04-2015,16.4,1
1991782673627123856,11-10-2014,37.2,7
1709090686060674802,06-05-2015,13.0,1
1823064895374807606,17-07-2014,6.0,2
1473445967321342736,01-05-2015,36.0,1
1942915493789269352,10-12-2014,7.1,1
1911877107945120285,26-03-2014,25.0,1
1516808945749832705,28-01-2014,84.6,4
1992041387545583059,03-01-2015,5.0,1
1997707160182898898,15-11-2013,7.0,1
1979219604365670013,22-09-2015,22.2,2
1548007045003663911,26-12-2014,9.0,1
1843620731875351116,04-05-2015,230.8,1
1669853467071259536,17-08-2013,10.0,1
1187931298169630223,05-06-2015,6.0,1
1718075887439791789,24-10-2014,54.7,2
1983723405319249341,25-03-2014,84.9,2
2212030102645249659,11-05-2015,17.5,1
2145164500775274433,07-04-2014,-50.0,0
2167510775110635149,27-12-2014,8.8,1
1461409477909651892,02-08-2015,40.0,1
1226099888848495245,03-11-2014,1.1,1
2036599778544726996,18-04-2015,52.8,1
1454812893107024758,20-10-2013,3.2,1
1824727059016944812,24-02-2014,50.0,1
2078292416506145382,25-07-2013,75.0,1
1932727460388319004,03-11-2014,342.5,3
1564036194320202841,25-09-2015,3.0,1
1825002081004005963,16-03-2015,139.6,1
2244444307653413439,12-02-2014,10.5,1
1191209058870327682,05-03-2014,23.9,1
1598368087937915078,01-01-2014,34.7,1
1979219604365670013,18-06-2015,39.0,2
1865338233323218255,14-10-2014,-134.6,0
1207895677477403879,27-11-2013,19.5,1
1441724521785220517,04-11-2013,4.0,4
1271556546731044092,14-10-2013,10.0,1
1631177708471131945,03-07-2015,0.0,0
1858735641462232572,09-08-2014,56.0,1
1575853840826335276,05-07-2013,20.0,1
1194444852499538083,20-06-2015,545.0,1
2177587529519039468,06-10-2013,21.9,1
1929566491103963411,29-09-2014,6.0,1
1198245763463062841,27-12-2014,8.0,1
2255499273527096447,28-08-2014,6.9,1
1437316458117589503,29-06-2015,5.0,1
1630698064372199308,07-01-2015,37.4,1
1252763554007551699,17-07-2014,-5.0,0
1364381816782769927,13-02-2015,8.7,1
1308596102018647753,13-12-2013,5.0,1
1218681204227835225,14-11-2014,18.9,1
1874238083468497252,10-01-2014,15.0,1
1680142608682722804,11-09-2013,7.5,1
1723048569109130649,05-01-2014,29.0,1
1709243503492103944,20-11-2013,-195.8,-1
1554479694583629155,20-06-2014,48.4,1
2139540061520504644,17-07-2013,47.7,1
1754247995051557656,05-05-2014,78.1,4
1785528500281335680,18-11-2013,272.4,1
1228328177576975453,15-07-2015,63.5,2
2146257838632610392,03-03-2014,75.0,1
1698477405871514710,16-10-2014,3.0,1
1272155741543849963,16-01-2014,23.2,1
1207502566737617956,10-06-2014,-7.7,-1
1941922926574468561,01-03-2015,14.0,1
2233019346572380146,09-08-2015,1.8,1
1956174349053612636,10-07-2014,277.0,9
1539125327771982097,22-07-2013,25.0,1
1754247995051557656,30-08-2015,36.0,2
1612222368563805729,29-07-2013,8.0,1
2099057409037187796,07-05-2015,116.0,1
1781057738532585036,28-08-2013,30.0,1
1413372219233804036,15-08-2015,60.1,1
1370094890301824638,11-02-2015,6.8,1
1406475603056739882,31-07-2015,0.0,0
1986895607558674602,27-04-2014,283.0,1
1819766152314574590,25-07-2013,45.3,3
1610729692847766529,11-07-2013,5.3,1
1225915775030138514,14-01-2015,27.2,2
2283215667809156571,26-03-2014,28.5,1
1742377676435977879,30-06-2014,21.6,1
2239229495630568806,30-04-2015,49.2,1
1377409032637698607,29-07-2013,181.0,1
1207502566737617956,02-06-2015,5.1,1
2279594023986188971,10-04-2014,17.2,2
1306253727778048838,22-06-2014,10.0,1
1454812893107024758,10-06-2015,8.0,1
1577560720271324080,03-07-2013,13.0,1
2252137579451135922,02-03-2015,25.0,4
1806060336773732860,19-06-2014,134.0,1
1927174403388170694,07-05-2015,8.0,1
1770703950408759046,10-11-2013,99.8,1
1325709543867728348,13-09-2015,41.8,9
1933166248946423671,28-08-2014,15.0,3
2262038129688870981,08-02-2014,5.2,1
1386534364034137591,13-08-2014,23.9,2
2220755263417311644,13-11-2014,10.0,1
2021639573411249625,02-07-2014,449.0,1
1957971759434808942,01-07-2013,30.0,1
2045458685402468738,20-05-2015,30.0,2
2153995477176693116,26-05-2015,13.0,1
2253148111897498791,15-03-2014,44.0,1
2130166647331000195,19-03-2015,76.4,3
1452563170310811723,14-07-2013,68.8,1
1228328177576975453,12-10-2013,51.7,4
2254678448483702866,09-07-2013,78.8,1
1988700625499906233,05-09-2014,0.0,0
1205878752118749503,10-03-2015,48.0,1
1628895046367670724,16-11-2013,74.0,1
1964284348287941318,18-08-2013,75.0,1
1945606605183540568,01-01-2014,13.0,1
1675999598607982681,08-10-2013,20.0,1
2243863982707925968,02-01-2014,9.2,3
1880962905046347722,05-05-2014,21.0,1
1891393619800293100,16-04-2014,10.0,5
1435167485642443732,26-09-2015,11.7,1
1450850626735843529,09-08-2013,43.3,3
1728207915371595752,30-09-2015,103.7,2
1912874720258882596,19-08-2015,130.0,3
2020614127784619072,15-09-2013,10.6,2
1554004799561260902,26-08-2015,0.0,0
2097127770734963690,21-11-2014,25.9,1
1545529020911848725,13-03-2014,6.0,2
1551870847461496030,16-06-2014,475.0,1
2106679255189355924,03-09-2013,37.6,4
1317945668476109522,25-07-2013,0.0,0
1327301248423186163,03-10-2015,24.3,1
2097360838259189107,13-11-2013,246.5,1
1335441347422633364,14-08-2013,10.0,1
1676522901090844026,04-12-2014,243.0,2
1732780455867337138,15-02-2014,41.0,2
2267332601815776238,04-11-2014,90.0,1
1657225753544505218,25-03-2015,5.0,1
1780171968354942670,03-10-2013,300.0,1
2235261686771737668,20-07-2013,4.4,1
1808708436180892267,03-02-2014,177.5,2
2212748627505082247,22-09-2015,119.0,1
1370835686080691253,25-07-2014,35.8,1
1340883374786937703,10-08-2015,28.7,1
1618160428594104276,31-03-2014,32.5,1
1872736182031624407,10-10-2014,0.0,1
1757613554341446166,24-01-2015,21.9,1
1668031972358477704,08-07-2014,60.0,1
1672919733877563557,11-07-2015,26.0,1
1512623956762665248,22-09-2013,35.9,1
2229438859208472139,26-07-2015,4.0,1
2241219300687547221,30-06-2015,39.9,1
1728706621222399743,14-03-2014,69.2,2
2217602500260820517,10-04-2015,63.9,1
1794511243992793847,05-01-2014,39.6,2
1626339619691866578,22-07-2015,35.5,1
1210743246349933104,03-03-2015,14.0,1
1533604508246472623,09-10-2013,45.5,1
1979219604365670013,14-03-2014,24.9,1
1305386185156535414,27-09-2013,16.0,1
1894294790332184765,20-11-2013,47.2,4
1782434572288381511,15-08-2014,206.8,1
1226248439743121882,14-09-2013,100.0,1
1656350335474068898,20-06-2014,103.9,1
1727614740120446826,13-02-2014,22.0,1
1215358524766503470,16-03-2014,27.8,1
1229962695240603013,07-05-2015,-10.8,-1
1265304717072383224,01-09-2015,45.0,1
1427139557570209281,08-12-2014,50.1,1
1479792833194266296,27-11-2014,9.0,1
1186019583800461332,27-12-2013,26.6,2
1438700459263020952,19-05-2015,5.0,1
2030774640124151716,31-08-2015,5.5,1
1441724521785220517,31-08-2014,24.1,3
1828370313527987569,19-07-2013,40.7,1
1236377371112560596,28-12-2013,0.0,0
1591972279791566570,06-05-2015,36.5,1
2024564625725440913,21-10-2013,8.5,1
1809161467629860541,23-02-2015,59.9,1
1933647829227162326,07-12-2014,175.0,3
1207895677477403879,12-01-2015,52.0,1
2251012906310063997,11-09-2013,22.0,1
1612688426530280735,20-04-2015,22.0,1
2175525570237960185,18-07-2013,100.0,1
1439699701937736110,08-09-2014,10.0,1
2207966585852683612,11-10-2014,40.2,1
1752240741303752931,18-07-2013,139.0,1
2105321458425908013,25-09-2014,18.0,1
1964064658169492376,04-10-2014,2.6,2
1667062155482346600,27-01-2015,34.1,1
2131769206848106776,20-02-2014,11.9,1
1962985984438865911,04-08-2015,12.5,1
1674201346782794303,06-05-2015,0.0,0
1261828691135588164,04-11-2014,3.0,1
1798896257777522081,02-04-2015,37.5,2
1405418940773930575,15-08-2014,10.0,1
1560749760983800452,14-11-2014,40.0,1
1164775809746153300,25-11-2014,40.0,1
1580694718409981657,21-10-2014,15.0,1
1163578779063984072,03-10-2014,8.0,1
2244444307653413439,28-08-2015,16.0,1
1253434755881681927,05-11-2013,36.4,2
2271258786123002423,02-07-2013,0.0,0
1941922926574468561,30-07-2014,13.0,1
1656181320183923554,08-02-2014,11.9,1
1920475323100946581,02-09-2014,9.7,1
1638023315266687790,22-07-2013,63.9,1
1595722402349701506,27-07-2013,66.0,1
2145499862714162641,21-03-2015,61.4,1
1569748974119992784,14-06-2015,9.0,1
2303106086010099791,04-03-2014,318.9,1
2174697754016777164,20-08-2013,34.7,1
2219153546161190729,07-10-2013,40.0,1
1956174349053612636,06-06-2014,70.0,5
1769501276932862873,09-01-2015,8.0,1
1945606605183540568,20-05-2014,5.0,2
1619675533929750423,03-10-2015,28.1,1
1745079186434940620,14-04-2015,11.0,1
1203441431706942490,17-05-2015,13.8,1
1539125327771982097,06-06-2014,13.8,1
1983723405319249341,09-03-2015,59.9,1
1872395370662913664,08-07-2013,20.0,1
2023493294828584422,11-12-2013,0.0,0
1398660449063222896,17-02-2014,0.0,0
1254274862786788442,08-08-2013,93.8,3
1628895046367670724,10-06-2015,150.7,2
1875722612986588933,24-09-2013,22.1,1
1704111845521440147,12-12-2014,0.0,0
1838886181813036722,19-03-2015,4.0,1
1875127376389468554,06-01-2015,121.0,2
1258419278160735220,31-03-2014,98.5,1
1907099048964785807,24-08-2013,17.5,1
1558430000999111777,04-06-2014,150.0,1
1366266770930701148,04-01-2015,15.6,1
2200106493241631089,19-08-2013,96.1,2
1831465942786475411,03-03-2014,15.0,2
1504535521712139949,05-01-2015,10.0,1
1430051833237445876,10-01-2015,190.0,1
1822638092348918185,02-01-2014,10.7,1
1660420608478869237,21-09-2015,74.0,1
2278775779069778052,28-02-2015,28.0,1
1274438772969200575,21-04-2015,73.6,2
1461409477909651892,21-04-2015,137.1,1
1860448371561352315,12-02-2014,81.7,3
1620611437691508461,16-09-2014,12.0,1
2030317617170165243,16-04-2015,4.8,1
2209607256722661435,13-07-2015,0.0,0
2255499273527096447,19-03-2014,5.3,1
1261828691135588164,13-03-2015,5.0,1
1792939241612548077,26-06-2015,15.0,3
2200959290216404305,04-08-2013,500.0,1
1249196902238156308,22-07-2013,0.0,0
1492859906333306468,28-12-2014,54.1,1
1164845777460116513,21-05-2015,15.0,2
1268185287373070479,15-03-2014,6.6,1
1562158897653062260,04-08-2013,-7.5,-1
1548470290533160407,19-12-2013,49.1,11
1251660107686882905,19-12-2013,95.9,4
1530293705995318114,08-07-2013,32.0,1
2047541165536431038,09-11-2013,52.1,1
1563552467193845952,08-08-2014,180.0,2
1889320172431756827,28-04-2015,54.0,1
1572562343357851038,27-08-2013,10.9,1
1281356876149525656,02-08-2014,8.0,2
1689255455622836573,20-03-2015,25.0,1
1979730456696324160,11-07-2013,91.0,2
1830130586314154453,16-04-2015,219.6,4
1422578142883707406,05-07-2013,250.0,1
1640847452888906817,05-02-2014,0.0,0
1554706521971789130,05-08-2015,23.6,1
2152627600639768164,09-07-2013,7.0,1
2163256674758492928,13-05-2015,17.7,1
1352873652792868592,25-03-2014,25.0,1
2006113482291894906,24-07-2013,50.0,1
1644302340724296065,23-04-2014,36.0,1
2282212342156300223,16-05-2015,47.1,2
1942915493789269352,30-11-2014,13.5,1
2240643045393121887,25-03-2014,4.0,1
1438700459263020952,17-07-2014,16.5,1
2032473815788655603,03-08-2015,13.5,1
2004050668549675430,23-12-2014,7.5,1
1925716333891512789,21-07-2013,24.1,4
1653031383552413976,05-04-2014,12.0,1
1517301093753494745,16-10-2013,4.4,1
1904553931308398706,24-08-2013,21.9,1
1967989352952639084,02-10-2013,1.3,1
1792939241612548077,10-06-2015,10.9,2
2210178787390114238,08-12-2014,29.9,5
1656181320183923554,11-09-2014,5.8,1
1293871320953983986,24-03-2015,31.8,1
1816682482554005500,15-06-2015,102.3,1
